fbgn,BamHSbam_input_1,BamHSbam_input_2,BamHSbam_input_3,BamHSbam_input_4,BamHSbam_polysome_1,BamHSbam_polysome_2,BamHSbam_polysome_3,BamHSbam_polysome_4,BamRNAi_input_1,BamRNAi_input_2,BamRNAi_input_3,BamRNAi_polysome_1,BamRNAi_polysome_2,BamRNAi_polysome_3,TKV_input_1,TKV_input_2,TKV_polysome_1,TKV_polysome_2,youngWT_input_1,youngWT_input_2,youngWT_polysome_1,youngWT_polysome_2
FBgn0265311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0033391,0,0,5,8,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0
FBgn0266486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0015561,10,0,7,5,0,0,0,1,27,28,22,0,16,14,1,6,0,0,0,4,8,0
FBgn0033392,135,31,120,516,397,2,344,568,153,83,214,12,162,414,121,76,183,35,372,602,305,541
FBgn0262515,4452,2898,2926,3642,12153,1151,6048,3207,7929,8060,8219,1124,6211,6322,3510,2695,1794,1254,2991,5997,2205,3890
FBgn0266847,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FBgn0265644,0,0,0,3,0,0,0,4,0,9,8,0,10,0,4,0,0,0,0,0,0,0
FBgn0010114,30,1,4,2,0,0,0,5,5,2,1,0,5,0,5,3,0,0,3,3,0,0
FBgn0033395,255,233,181,144,240,81,292,111,0,0,0,4,0,3,236,175,128,43,1,8,6,22
FBgn0015037,34,20,57,33,361,0,0,26,29,24,12,14,48,17,47,43,8,24,4,28,0,97
FBgn0033397,24,0,0,11,0,1,0,14,6,5,4,25,13,15,9,7,27,8,4,39,48,36
FBgn0050343,39,270,42,122,165,95,363,93,138,117,288,29,101,211,73,31,0,8,73,224,36,102
FBgn0020621,1354,1072,1462,2098,1927,316,2512,1623,1494,697,2266,119,721,1442,631,387,644,152,1083,1796,152,763
FBgn0083977,137,183,138,88,453,1,157,90,92,68,71,0,139,95,38,47,28,35,42,110,0,40
FBgn0266625,36,0,0,6,0,0,0,5,4,9,18,0,12,9,1,4,4,0,3,2,0,0
FBgn0033400,377,330,560,815,885,196,1103,826,571,518,1344,86,1082,1041,348,247,710,322,443,917,394,875
FBgn0033401,506,115,324,558,676,4,631,699,552,396,911,402,805,710,398,280,969,401,426,827,290,702
FBgn0026326,716,727,937,1516,751,170,1867,981,1203,648,2698,212,817,1310,671,378,710,270,752,1453,393,865
FBgn0028408,871,1976,2321,4634,1884,779,4082,3947,2065,978,3840,321,839,3849,1586,804,593,179,3093,5386,1247,1698
FBgn0033402,535,580,966,1163,1711,175,1162,1000,889,576,1548,277,1152,1123,411,275,757,179,692,895,387,716
FBgn0033403,0,0,1,0,0,0,0,0,0,3,2,0,0,0,5,1,12,0,2,1,0,0
FBgn0033405,0,0,5,3,0,0,0,3,22,17,29,0,2,11,16,4,12,0,1,3,0,3
FBgn0267578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0262220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0033404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0040775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
FBgn0010549,23,42,35,77,0,0,575,94,72,33,81,0,20,306,31,13,36,0,307,472,223,347
FBgn0033408,51,96,56,73,124,79,205,78,28,24,80,0,29,15,31,16,32,1,1,17,0,10
FBgn0028473,10060,10524,11623,20859,22051,1436,17863,19780,9643,8278,12418,2629,5257,11921,6401,3367,9161,1958,17453,15203,8779,13973
FBgn0016970,191,153,135,396,356,87,461,377,218,238,408,137,396,519,182,70,513,134,270,631,210,621
FBgn0053774,141,772,411,161,285,129,431,309,357,335,636,212,641,515,172,139,482,407,176,450,241,748
FBgn0016078,415,235,479,668,645,7,709,837,548,671,1096,125,1019,913,437,248,452,150,479,997,435,457
FBgn0041087,425,204,217,1187,771,38,1109,1342,612,466,857,93,773,1101,610,260,936,222,739,1134,740,1211
FBgn0033412,78,0,27,9,37,0,4,7,23,14,51,0,37,11,24,16,53,23,1,1,0,21
FBgn0033413,1071,841,1116,1604,2992,88,1923,2129,1069,1006,1762,218,1396,1614,705,491,1087,342,800,1519,513,994
FBgn0017558,1312,2031,3053,2802,3718,922,2013,2083,1084,879,1423,158,1459,1412,611,387,504,234,1085,1674,416,829
FBgn0029092,2714,2218,3148,7104,4505,515,8258,4269,2199,1963,2865,207,2220,6217,1385,855,864,324,4280,10244,1129,2680
FBgn0266860,0,0,7,0,0,0,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0
FBgn0259234,315,534,552,805,613,75,1071,754,581,255,750,15,169,542,246,107,76,5,475,654,84,175
FBgn0053758,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
FBgn0053757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FBgn0004360,140,238,112,99,794,2,291,169,830,666,745,438,1352,426,203,253,630,292,56,79,118,76
FBgn0259246,1,0,59,22,0,0,0,17,21,3,23,0,6,13,1,4,0,0,6,24,0,1
FBgn0033421,271,389,398,501,651,165,1374,653,619,741,1050,855,812,932,408,240,1320,460,662,1098,585,1462
FBgn0263660,106,87,180,140,115,46,205,154,655,572,1607,57,621,402,549,324,512,130,10,35,0,7
FBgn0262447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0266819,0,0,0,4,18,0,0,15,20,5,13,0,0,8,2,4,0,9,3,5,0,2
FBgn0033422,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0033423,29,0,0,0,0,0,5,3,0,10,10,0,18,21,0,54,34,57,0,45,20,201
FBgn0085436,4484,7175,8610,7916,6102,1419,12048,5532,8293,2885,14124,450,2568,6803,3414,2132,771,346,8882,10091,1569,2128
FBgn0033426,394,586,514,517,958,5,1118,519,472,462,881,160,560,679,250,177,510,141,617,780,195,566
FBgn0267990,0,0,6,0,0,0,0,0,6,3,4,0,0,0,3,1,0,0,0,1,0,0
FBgn0033427,228,372,237,686,553,2,647,647,584,482,1218,263,753,806,388,244,760,256,337,854,128,754
FBgn0033428,449,384,226,877,937,125,1297,1194,1177,987,1805,1583,1727,1922,797,564,2460,1167,890,2411,963,3849
FBgn0033429,34,51,20,64,55,0,58,75,132,117,159,317,151,241,138,76,530,285,97,206,70,454
FBgn0285949,24727,26761,27527,31771,23190,5290,49128,16831,21153,35704,39759,13644,12432,32100,21326,14598,17418,11681,29286,41813,18292,46286
FBgn0261016,14,54,83,4084,87,17,2508,3600,75,87,141,42,98,3455,529,189,264,100,4010,6362,1285,1807
FBgn0033431,329,98,154,236,849,1,466,287,434,336,545,218,434,402,169,160,438,201,114,369,89,565
FBgn0010342,653,757,734,2242,1396,239,2361,1604,1218,952,1851,292,1689,1850,958,475,634,517,950,2089,391,1150
FBgn0050338,182,19,34,46,29,0,3,55,69,63,108,128,111,107,34,26,63,79,24,84,0,102
FBgn0033434,1028,598,758,892,1407,93,1940,723,1765,1477,3017,285,2049,1241,917,587,712,366,595,1223,186,489
FBgn0050340,0,0,0,0,0,0,0,5,0,0,1,0,0,4,0,0,0,0,3,12,0,0
FBgn0050339,0,9,9,10,0,0,0,5,10,9,11,6,19,12,0,5,16,20,10,14,0,24
FBgn0265312,0,0,0,10,0,0,0,3,0,0,5,0,0,8,3,0,0,0,7,13,0,30
FBgn0050000,305,243,205,894,268,60,1123,866,685,654,1140,485,1268,1425,468,215,811,395,566,1663,385,1670
FBgn0050005,222,148,103,395,244,2,258,337,331,322,518,293,862,565,283,162,409,313,243,476,273,522
FBgn0033437,0,0,4,7,97,0,0,6,22,19,14,7,24,23,17,51,50,45,43,27,0,36
FBgn0264878,0,0,18,3,0,0,0,3,2,2,4,0,0,4,4,2,0,0,0,2,0,0
FBgn0033438,1022,502,905,412,1229,216,777,202,1951,1049,1881,142,1202,478,409,429,224,262,186,280,14,102
FBgn0262172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0262385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0264879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0011921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FBgn0023143,6262,6247,6836,12213,10910,1472,14297,10897,16429,7818,24565,2101,10937,14360,8111,4775,8267,2950,9930,16325,3804,6843
FBgn0260474,0,0,0,3,0,0,19,5,7,9,9,0,7,20,8,8,13,21,6,16,15,51
FBgn0033439,0,0,0,0,0,0,0,1,16,10,6,18,17,3,4,2,0,23,3,6,0,44
FBgn0033440,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
FBgn0265338,0,0,2,2,6,0,0,4,9,14,11,0,0,12,1,1,0,0,6,10,0,0
FBgn0010316,868,636,810,1373,1517,289,2522,1105,1122,702,2362,214,1181,2155,705,413,710,264,1264,2476,411,1299
FBgn0259678,285,552,524,346,1123,32,214,305,235,227,363,42,276,131,127,75,58,47,74,97,56,39
FBgn0262594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0005614,3,74,83,39,86,42,0,39,64,80,92,7,96,23,31,44,48,36,10,19,2,29
FBgn0033442,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0
FBgn0265103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0027589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0265105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0265106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0033443,69,31,18,46,144,4,464,55,75,73,81,54,96,115,57,47,92,46,18,162,13,209
FBgn0033446,2134,1287,1928,828,4913,1019,1405,1059,2605,3309,2809,556,4589,1469,901,1063,1094,1177,343,693,205,884
FBgn0040092,0,0,0,3,28,0,0,6,1,6,7,0,16,2,0,1,0,0,0,0,0,0
FBgn0040093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0054033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0050001,246,67,200,328,357,66,256,317,387,307,787,88,499,360,192,116,315,121,133,276,40,195
FBgn0033447,34,42,8,8,72,0,0,6,8,3,6,2,7,2,3,2,27,0,0,0,0,0
FBgn0033448,246,176,207,117,321,4,582,78,1170,1154,592,171,1570,362,314,354,105,301,130,300,95,279
FBgn0033449,160,174,137,364,264,0,504,277,184,117,348,60,181,307,153,90,102,39,144,380,77,324
FBgn0033450,173,95,46,142,82,0,161,140,124,80,252,57,161,207,55,33,37,87,103,257,30,105
FBgn0033451,100,113,89,371,480,22,974,418,533,489,940,345,1005,926,369,159,781,349,556,1448,442,1824
FBgn0266186,1179,872,1079,1521,2370,157,1816,1879,1385,1684,1868,474,2591,1392,931,567,1498,590,626,1661,455,1217
FBgn0033453,903,667,967,1064,1998,313,1647,1089,959,813,1796,253,1727,1088,539,594,674,532,384,752,203,509
FBgn0023180,419,359,344,625,1230,59,609,555,327,219,837,79,569,668,192,104,338,186,253,782,173,414
FBgn0023175,1100,1092,950,3402,2965,358,5846,2590,3627,3367,6763,1932,5089,6318,2763,1518,3902,2182,2662,7938,1812,6694
FBgn0033454,554,413,367,859,784,73,991,1055,1051,597,1880,320,1157,1637,677,368,1396,451,1044,2076,889,1940
FBgn0027580,131,144,128,1606,459,11,1052,2278,933,573,424,163,930,1984,831,493,791,182,1647,2961,902,1293
FBgn0265339,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FBgn0050010,46,16,58,106,88,110,300,131,186,205,345,29,256,281,123,73,102,48,200,346,172,429
FBgn0285962,163,131,159,325,577,178,714,377,316,325,614,79,550,563,159,107,220,162,201,571,293,324
FBgn0033457,342,129,198,493,350,81,629,547,416,398,539,288,612,837,216,132,531,260,423,1093,203,1070
FBgn0266631,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0
FBgn0033458,2247,3331,4501,3026,5896,904,4017,4194,1418,792,2429,295,1873,1857,1110,551,1830,450,1331,1261,810,1158
FBgn0033459,1418,1687,1622,1734,3660,629,3038,2598,1474,1437,3047,344,2526,3198,922,636,1470,626,2313,3259,1691,3413
FBgn0033460,1593,1191,1487,2662,2111,162,2902,2506,1544,790,2355,216,1275,2153,1046,653,962,350,1945,2514,1162,1311
FBgn0267023,0,0,0,3,0,0,0,4,3,2,2,0,12,9,5,2,0,0,12,11,0,0
FBgn0033463,1064,1740,1748,2265,1964,302,2722,1942,1303,678,2420,221,1501,1702,581,406,719,111,1328,1665,443,654
FBgn0033461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
FBgn0050008,199,73,41,45,482,29,123,68,60,342,15,18,544,266,66,144,400,222,294,486,411,1062
FBgn0285892,780,611,1259,1214,1471,4,1088,615,641,292,910,13,222,666,331,179,168,44,641,791,109,375
FBgn0033464,0,0,0,2,19,0,0,2,11,9,15,23,17,15,2,1,54,0,0,17,0,44
FBgn0000715,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0033465,513,541,383,1217,1008,196,1023,1261,1162,905,1695,578,1654,1736,844,517,1681,550,1118,2349,494,2134
FBgn0011656,1374,1400,1966,1438,2299,228,1474,1086,1156,966,1610,66,1164,897,446,367,205,90,814,1113,158,422
FBgn0033467,214,272,210,288,403,68,831,281,224,229,629,95,377,431,122,92,183,167,167,472,93,454
FBgn0283510,737,452,470,1267,1265,76,2076,1373,1177,857,1661,335,1445,1645,829,466,996,377,925,1773,460,1230
FBgn0033468,709,531,645,824,1421,104,1161,1098,657,703,1129,161,993,776,500,302,727,162,407,760,141,595
FBgn0033469,0,0,0,3,0,0,0,3,1,1,4,0,12,0,1,0,0,0,0,0,0,0
FBgn0027619,2570,2384,2757,3874,4077,1365,8053,2908,2536,2499,4088,482,3357,3885,1640,1065,1826,979,2798,4396,1290,2993
FBgn0033471,378,315,175,606,581,116,893,764,817,648,1314,249,1252,1298,562,334,1099,407,770,1777,352,1598
FBgn0264599,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0000606,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0266863,35,0,13,3,0,0,0,4,2,1,0,0,0,0,0,4,0,0,0,0,0,0
FBgn0261014,9189,9516,9728,14513,13648,2398,16421,13651,17666,9619,24554,1897,13683,15777,10119,5076,8706,3073,10376,18197,5088,8363
FBgn0022382,3606,5497,6671,3367,5875,1725,7616,1599,6449,4794,6633,358,2901,2918,1754,1393,578,288,2117,3193,615,765
FBgn0263557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0265340,0,54,34,18,171,0,37,39,45,81,94,0,68,40,16,15,40,3,2,8,24,36
FBgn0033473,332,318,441,1310,389,31,1847,1068,493,427,917,155,659,1798,475,274,866,301,1430,2503,589,1964
FBgn0033474,834,399,704,1286,1357,66,1351,1350,826,718,1094,101,1274,1083,704,397,909,235,678,1186,201,712
FBgn0033475,365,257,277,1270,456,146,2016,904,871,787,1730,234,1502,1402,678,429,1113,549,690,1748,436,1203
FBgn0033476,1479,2567,2764,4281,4164,621,5284,3155,2320,1370,3099,217,1827,2649,1231,709,1336,269,2290,3397,1056,1937
FBgn0085249,0,121,129,189,98,0,98,146,31,16,43,0,5,47,10,28,16,4,10,30,6,4
FBgn0265341,0,0,8,0,0,0,0,4,0,2,4,0,1,0,0,0,0,0,0,0,0,0
FBgn0040773,1142,1232,1068,1374,2359,323,4200,2425,3164,3654,3832,7541,7354,4412,1562,1279,8083,4601,2219,3961,3863,14027
FBgn0265342,32,14,84,66,28,0,0,119,14,16,17,0,0,8,7,5,0,4,0,6,0,0
FBgn0263260,645,343,425,842,813,202,1786,746,502,467,778,83,708,1052,315,207,546,205,460,1602,214,1057
FBgn0262169,402,315,418,1047,766,7,1554,841,521,485,483,35,615,845,377,236,301,99,737,1149,453,520
FBgn0265343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0265344,0,0,0,0,0,0,0,1,3,8,8,28,4,0,0,0,14,2,0,0,0,0
FBgn0010385,151,44,19,28,97,6,53,79,2625,895,2726,3573,2577,1291,161,46,1031,378,0,68,16,140
FBgn0033479,73,118,48,280,147,68,415,339,194,129,219,6,202,197,77,71,108,43,121,204,10,146
FBgn0033480,353,230,241,310,570,162,438,721,476,733,618,1146,978,877,446,246,1251,452,552,752,668,1816
FBgn0013435,135,162,91,238,300,27,923,280,397,344,613,552,782,621,237,154,728,357,409,634,184,1271
FBgn0033481,0,0,0,1,0,0,0,5,4,6,13,0,3,4,1,2,33,0,0,1,0,0
FBgn0033482,807,719,923,2274,1912,147,1842,2272,2334,1046,3151,463,1745,2349,1514,840,1687,552,2272,3004,794,2063
FBgn0033483,246,184,250,229,901,93,663,127,654,597,870,211,829,300,277,197,305,155,128,266,88,142
FBgn0263201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0033484,1,36,13,6,0,0,0,5,15,1,7,0,12,8,0,5,0,0,1,8,0,0
FBgn0028560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0001291,353,509,735,753,1163,3,1312,620,721,791,1237,209,1064,976,403,285,455,258,503,899,442,778
FBgn0033485,647,685,502,1277,1609,352,2002,1373,1436,1062,3085,564,2010,3087,888,599,1938,1200,1865,4353,1612,3258
FBgn0004907,17064,21277,22057,17195,28535,9204,31915,13907,21790,19358,40470,3473,25580,18661,8714,6736,7898,4472,12533,19761,6153,10957
FBgn0003071,507,289,401,1878,1006,109,1523,2432,1400,1218,1393,264,1797,1938,772,515,1136,358,1473,2791,585,2331
FBgn0033486,766,956,706,1418,2062,399,1412,1436,1278,859,2312,189,1305,1772,754,385,780,242,931,1615,346,826
FBgn0010531,386,238,228,459,878,1,778,467,401,326,741,238,524,642,164,127,516,270,268,589,114,675
FBgn0050011,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0
FBgn0284235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0033490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FBgn0263444,0,0,0,9,0,0,0,11,14,8,29,0,0,11,4,8,0,1,0,0,0,0
FBgn0026388,0,0,3,2,0,0,0,5,1,0,4,0,5,0,0,0,0,0,0,0,0,0
FBgn0033491,233,303,475,680,743,3,590,470,331,148,494,27,240,255,156,72,137,39,191,335,1,232
FBgn0033494,57,137,94,95,307,4,521,101,445,482,459,23,832,239,241,190,349,133,145,137,93,97
FBgn0266626,35,60,62,30,32,0,0,31,29,21,41,0,3,20,16,7,8,0,0,2,0,0
FBgn0265512,859,816,1163,1438,2675,508,2014,1220,914,873,1915,127,806,1172,294,256,335,90,585,1315,233,416
FBgn0085250,0,0,0,0,0,0,0,3,1,8,5,0,1,12,4,0,0,0,0,8,0,10
FBgn0000448,0,0,24,1,0,0,0,0,4,11,10,13,0,5,1,2,0,0,0,7,20,1
FBgn0033497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0284237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0284238,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0266803,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0005619,0,0,0,1,0,0,9,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0
FBgn0033498,0,0,3,5,0,0,0,4,0,0,1,0,0,0,0,0,0,5,0,0,0,0
FBgn0033499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0033500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0003660,2238,2440,2693,2526,5028,1576,4373,3177,2658,2803,5386,833,6502,3909,1148,941,1863,1561,1609,3205,1136,2652
FBgn0033501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FBgn0050009,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
FBgn0033502,0,0,0,5,0,0,0,9,15,16,15,10,27,5,3,11,0,11,10,11,5,20
FBgn0033504,975,2082,3029,1126,3473,854,1655,1166,1245,784,1350,132,1346,757,307,463,318,109,500,621,235,364
FBgn0028426,587,220,525,739,1049,186,1181,682,731,268,1336,120,719,1017,415,296,795,308,942,1296,366,927
FBgn0033507,286,319,119,746,489,155,1277,555,601,482,1149,138,726,1434,448,292,720,281,987,1743,452,1880
FBgn0033508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0026403,70,28,29,6,0,0,0,7,23,21,18,27,58,10,7,26,0,19,41,37,51,46
FBgn0250822,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,0,0
FBgn0261698,1,38,29,754,76,0,447,931,59,22,92,15,45,403,118,47,61,41,596,852,159,315
FBgn0262836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0262791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0284083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0262790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0262837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0262807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0283625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0263271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0033512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0261686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0263270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0041242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0265141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0033515,0,29,0,0,0,0,0,1,0,0,1,0,0,3,2,5,0,0,0,1,0,0
FBgn0033516,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0262806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0053477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0053476,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FBgn0053475,1,0,9,8,0,0,0,5,2,1,11,0,3,2,6,3,0,0,2,2,0,0
FBgn0033518,54,32,55,68,151,1,94,104,171,202,100,119,439,146,104,76,83,159,35,102,16,151
FBgn0033519,206,298,212,332,410,0,470,489,183,197,325,51,527,372,174,96,252,283,184,230,310,348
FBgn0053474,29,61,14,27,0,0,1,26,63,33,104,0,31,41,28,20,23,1,1,18,0,1
FBgn0033520,3,0,5,58,23,46,115,45,38,43,36,11,65,133,50,20,62,2,106,198,18,209
FBgn0033521,1,19,69,33,62,1,232,33,40,42,9,9,105,50,22,18,0,30,51,75,61,96
FBgn0262114,1016,1406,1436,3145,3190,197,4384,2535,2502,1431,4143,357,2112,3174,1515,929,1096,454,2196,3362,845,1235
FBgn0033523,585,412,507,549,1191,442,828,866,684,711,1243,295,1432,1038,485,344,1111,615,382,820,408,1174
FBgn0001122,2992,4317,5366,2664,5276,938,3960,1201,3887,3094,5869,416,2013,2451,1294,1084,318,244,1331,1863,452,594
FBgn0033524,0,0,9,6,0,0,0,5,88,58,106,7,62,35,15,9,19,1,1,6,0,10
FBgn0033526,484,325,319,2449,684,81,2182,1784,521,316,884,112,600,1525,616,289,383,155,843,2006,683,998
FBgn0033527,231,353,276,375,500,53,639,479,396,509,814,247,914,757,254,162,553,206,280,522,241,689
FBgn0261862,174,152,230,1548,756,212,1605,1669,1196,831,1475,240,1285,1585,681,368,511,223,1009,2352,393,1118
FBgn0266627,0,0,0,24,0,0,0,18,10,9,24,0,5,40,12,2,24,0,13,29,22,15
FBgn0033528,371,315,248,535,844,308,1202,647,1379,1139,2625,909,2684,1645,771,463,1475,1195,452,1248,486,1161
FBgn0033529,1506,1724,2147,2509,5176,1387,4223,4073,1566,2133,3016,640,3173,2708,1243,649,1974,862,1521,2110,1399,2240
FBgn0264817,42,34,16,14,0,0,148,12,11,1,44,0,1,1,10,2,11,0,0,7,0,0
FBgn0283521,5353,7248,9216,18135,10200,1501,18345,14541,7779,3798,14068,981,6588,11801,4504,2183,3670,1049,8453,14745,3022,5308
FBgn0263466,36,18,0,1,0,0,0,0,1,3,4,16,0,0,0,1,8,0,1,0,0,0
FBgn0263481,0,0,0,1,0,0,0,0,6,3,5,0,0,0,1,0,9,0,0,0,0,0
FBgn0263482,0,19,9,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0
FBgn0263483,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,2,0,0,0
FBgn0266628,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,3,0,0
FBgn0283426,0,0,5,2,0,0,12,1,4,7,14,0,3,16,5,7,0,0,1,8,0,0
FBgn0263102,1543,2329,2906,5432,2750,501,7888,3493,3762,1491,6314,268,1274,4831,1707,853,578,174,4136,7369,944,2340
FBgn0033538,160,322,166,724,268,5,629,503,475,241,1016,45,268,970,239,155,283,115,589,1243,279,325
FBgn0033539,796,801,879,971,2153,190,1218,883,1242,1012,1719,409,1782,1014,635,343,1016,255,644,769,334,600
FBgn0033540,516,630,486,960,1131,82,583,696,1388,774,2681,387,1021,1292,857,504,535,406,774,1441,332,1349
FBgn0033541,0,0,18,6,0,0,0,3,0,0,2,0,0,0,1,9,0,0,0,2,0,0
FBgn0265645,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBgn0267949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0024836,85,48,146,50,47,0,54,80,126,60,153,0,43,50,20,13,39,0,12,3,0,0
FBgn0005586,21,46,70,68,108,0,44,53,21,19,50,0,13,14,3,15,32,0,0,5,0,0
FBgn0033542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBgn0033543,329,12,144,157,379,140,392,273,413,439,530,271,538,398,273,199,265,215,211,414,186,648
FBgn0033544,1466,1843,2018,2489,3475,478,3294,1983,1452,1297,2405,127,1624,1665,812,481,807,206,1005,1633,322,1139
